s10-14,adaptive_full,"enquvxnqrfnv","8:16:07 AM","2/2/2006","9:08:37 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,24,39,0,"00:10:00","00:44:17",0,0.051,0.948,1.948,Low,0.88,0.092,0.027,0.147,High,0.001,0.015,0.984,1.984,Low,0.037,0.406,0.557,1.519,Low,0.104,0.231,0.665,1.561,Low,0,0.012,0.988,1.988,Low,0,0.003,0.997,1.997,Low,0.968,0.032,0,0.032,High,0.007,0.088,0.905,1.898,Low,0.038,0.23,0.732,1.694,Low,0.142,0.578,0.28,1.138,Medium,0.079,0.479,0.442,1.363,Medium,0.492,0.425,0.084,0.592,High,0.073,0.194,0.733,1.66,Low,0.071,0.349,0.58,1.509,Low,0.088,0.425,0.488,1.4,Low,0.021,0.241,0.738,1.717,Low,0.003,0.101,0.896,1.893,Low
s10-15,linear_full,"fnenfnaqbiny","8:15:42 AM","2/2/2006","9:01:21 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,32,31,0,"00:10:00","00:40:25",0.16,0.785,0.054,0.894,Medium,0.916,0.067,0.017,0.101,High,0.027,0.126,0.847,1.82,Low,0.835,0.153,0.012,0.177,High,0.227,0.309,0.464,1.238,Low,0.002,0.081,0.917,1.915,Low,0.085,0.312,0.603,1.519,Low,0.989,0.011,0,0.011,High,0.138,0.378,0.484,1.345,Low,0.39,0.447,0.163,0.773,Medium,0.037,0.267,0.695,1.658,Low,0.305,0.551,0.144,0.839,Medium,0.868,0.116,0.016,0.148,High,0.278,0.337,0.384,1.106,Low,0.454,0.436,0.11,0.656,High,0.093,0.426,0.481,1.388,Low,0.178,0.398,0.424,1.247,Low,0.145,0.493,0.363,1.218,Medium
s10-16,adaptive_acc,"GurbqberJbhoaru","8:16:06 AM","2/2/2006","9:05:09 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,26,23,14,"00:10:00","00:44:60",0.006,0.307,0.688,1.682,Low,0.89,0.085,0.025,0.135,High,0.012,0.066,0.922,1.911,Low,0.257,0.507,0.236,0.978,Medium,0.136,0.253,0.611,1.475,Low,0.009,0.138,0.853,1.844,Low,0.004,0.038,0.959,1.955,Low,0.987,0.013,0,0.013,High,0.05,0.204,0.747,1.697,Low,0.194,0.374,0.433,1.239,Low,0.354,0.492,0.154,0.8,Medium,0.137,0.504,0.359,1.222,Medium,0.597,0.338,0.065,0.468,High,0.126,0.235,0.64,1.514,Low,0.167,0.387,0.447,1.28,Low,0.405,0.461,0.134,0.729,Medium,0.089,0.353,0.558,1.47,Low,0.108,0.434,0.458,1.35,Low
s11-01,linear_full,"oevnaanfpurvq","10:30:44 AM","2/2/2006","11:11:37 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,29,34,0,"00:10:00","00:33:52",0.027,0.614,0.36,1.333,Medium,0.903,0.076,0.021,0.118,High,0.007,0.077,0.916,1.909,Low,0.619,0.328,0.053,0.433,High,0.178,0.28,0.542,1.364,Low,0.206,0.45,0.344,1.137,Medium,0,0.006,0.994,1.994,Low,0.809,0.189,0.002,0.193,High,0.04,0.208,0.752,1.711,Low,0.103,0.364,0.533,1.43,Low,0.626,0.35,0.024,0.398,High,0.212,0.534,0.254,1.042,Medium,0.731,0.228,0.04,0.309,High,0.194,0.286,0.52,1.325,Low,0.292,0.43,0.277,0.985,Medium,0.216,0.496,0.288,1.072,Medium,0.05,0.258,0.692,1.642,Low,0,0.023,0.977,1.977,Low
s11-02,linear_full,"oevggnalneabyq","10:32:21 AM","2/2/2006","11:00:42 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,20,43,0,"00:10:00","00:19:01",0,0.041,0.959,1.959,Low,0.88,0.093,0.028,0.148,High,0,0.003,0.997,1.997,Low,0.456,0.504,0.04,0.584,Medium,0.102,0.231,0.667,1.565,Low,0.055,0.314,0.631,1.577,Low,0,0.001,0.999,1.999,Low,0.245,0.722,0.032,0.787,Medium,0,0.019,0.981,1.981,Low,0,0.01,0.989,1.989,Low,0.038,0.422,0.54,1.502,Low,0.077,0.478,0.445,1.368,Medium,0.487,0.428,0.085,0.597,High,0.071,0.193,0.737,1.666,Low,0.068,0.347,0.585,1.517,Low,0.009,0.171,0.82,1.81,Low,0,0.03,0.969,1.969,Low,0,0.016,0.984,1.984,Low
s11-03,adaptive_acc,"puryfrncbuy","10:32:16 AM","2/2/2006","11:03:26 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,24,39,0,"00:10:00","00:24:45",0.004,0.404,0.592,1.588,Low,0.894,0.083,0.024,0.13,High,0,0.006,0.994,1.994,Low,0.468,0.449,0.083,0.615,High,0.147,0.261,0.592,1.445,Low,0,0.031,0.969,1.969,Low,0,0.001,0.999,1.999,Low,0.977,0.023,0,0.023,High,0.007,0.114,0.879,1.873,Low,0.091,0.324,0.586,1.495,Low,0.008,0.228,0.763,1.755,Low,0.157,0.514,0.329,1.172,Medium,0.636,0.307,0.058,0.422,High,0.144,0.249,0.606,1.462,Low,0.2,0.402,0.398,1.197,Medium,0.057,0.366,0.577,1.52,Low,0.013,0.18,0.807,1.794,Low,0.282,0.49,0.228,0.947,Medium
s11-04,adaptive_acc,"qnavryunfgvatf","10:32:19 AM","2/2/2006","11:13:27 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,15,48,0,"00:10:00","00:34:06",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0.001,0.016,0.983,1.983,Low,0.072,0.599,0.328,1.256,Medium,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0.001,0.033,0.967,1.966,Low,0.139,0.797,0.064,0.925,Medium,0.028,0.221,0.75,1.722,Low,0.001,0.043,0.956,1.955,Low,0.01,0.232,0.759,1.749,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.441,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.001,0.045,0.955,1.954,Low,0.14,0.495,0.365,1.225,Medium,0.009,0.188,0.803,1.794,Low
s11-05,adaptive_full,"qrerxnfner","10:32:01 AM","2/2/2006","11:24:13 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,20,43,0,"00:10:00","00:44:18",0,0.006,0.994,1.994,Low,0.879,0.093,0.028,0.149,High,0,0.005,0.995,1.994,Low,0.075,0.598,0.327,1.251,Medium,0.098,0.228,0.674,1.576,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0.787,0.212,0.001,0.214,High,0.002,0.047,0.951,1.949,Low,0.001,0.046,0.953,1.951,Low,0.039,0.422,0.539,1.5,Low,0.069,0.475,0.456,1.387,Medium,0.473,0.44,0.087,0.614,High,0.064,0.187,0.749,1.685,Low,0.055,0.342,0.603,1.548,Low,0.034,0.285,0.68,1.646,Low,0.006,0.149,0.845,1.84,Low,0.004,0.119,0.877,1.873,Low
s11-06,linear_full,"qvkvgcngry","10:32:22 AM","2/2/2006","11:21:52 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,28,35,0,"00:10:00","00:40:05",0.008,0.497,0.495,1.488,Medium,0.897,0.08,0.023,0.125,High,0.008,0.067,0.924,1.916,Low,0.53,0.399,0.071,0.541,High,0.159,0.269,0.572,1.413,Low,0,0.036,0.963,1.963,Low,0.001,0.035,0.964,1.963,Low,0.648,0.345,0.007,0.359,High,0.02,0.142,0.838,1.819,Low,0.011,0.147,0.843,1.832,Low,0.817,0.178,0.005,0.188,High,0.179,0.523,0.298,1.119,Medium,0.675,0.275,0.051,0.376,High,0.164,0.264,0.571,1.407,Low,0.236,0.415,0.348,1.112,Medium,0.391,0.464,0.145,0.754,Medium,0.02,0.17,0.811,1.791,Low,0,0.023,0.977,1.977,Low
s11-07,adaptive_acc,"revpnfhgureynaq","10:31:37 AM","2/2/2006","10:59:50 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,7,56,0,"00:10:00","00:18:56",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.002,0.998,1.998,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.991,Low,0,0.105,0.895,1.895,Low,0,0.02,0.98,1.98,Low,0,0.009,0.991,1.991,Low,0.008,0.227,0.765,1.757,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.025,0.268,0.707,1.682,Low,0.001,0.05,0.95,1.949,Low,0,0.036,0.964,1.964,Low
s11-08,adaptive_acc,"rintebgr","10:32:45 AM","2/2/2006","11:15:57 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,34,29,0,"00:10:00","00:36:30",0.607,0.391,0.001,0.394,High,0.925,0.061,0.015,0.09,High,0.014,0.134,0.852,1.839,Low,0.974,0.025,0,0.026,High,0.273,0.325,0.402,1.128,Low,0.872,0.123,0.005,0.132,High,0.001,0.036,0.963,1.962,Low,0.977,0.023,0,0.023,High,0.364,0.457,0.179,0.815,Medium,0.669,0.297,0.035,0.366,High,0.082,0.437,0.481,1.399,Low,0.404,0.514,0.082,0.678,Medium,0.935,0.058,0.007,0.071,High,0.368,0.359,0.273,0.905,High,0.651,0.306,0.043,0.393,High,0.087,0.406,0.507,1.421,Low,0.485,0.386,0.129,0.643,High,0.024,0.267,0.709,1.685,Low
s11-09,linear_full,"whfgvauhzcuerl","10:31:47 AM","2/2/2006","11:26:15 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,46,17,0,"00:10:00","00:44:48",0.985,0.015,0,0.015,High,0.93,0.057,0.013,0.083,High,0.065,0.22,0.715,1.651,Low,1,0,0,0,High,0.307,0.336,0.357,1.05,Low,0.934,0.065,0.001,0.067,High,0.014,0.145,0.841,1.827,Low,1,0,0,0,High,0.367,0.446,0.186,0.819,Medium,0.415,0.475,0.11,0.696,Medium,0.278,0.51,0.212,0.934,Medium,0.479,0.478,0.043,0.565,High,0.974,0.024,0.002,0.027,High,0.435,0.371,0.194,0.759,High,0.801,0.189,0.009,0.208,High,0.899,0.098,0.003,0.104,High,0.365,0.422,0.212,0.847,Medium,0.673,0.299,0.028,0.355,High
s11-10,adaptive_acc,"xnvgylazptengu","10:32:42 AM","2/2/2006","11:08:23 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,23,40,0,"00:10:00","00:29:25",0,0.153,0.847,1.846,Low,0.884,0.09,0.026,0.142,High,0.002,0.023,0.974,1.972,Low,0.725,0.267,0.008,0.283,High,0.116,0.24,0.644,1.528,Low,0,0.017,0.982,1.982,Low,0.001,0.038,0.961,1.96,Low,0.121,0.748,0.131,1.01,Medium,0.012,0.108,0.881,1.869,Low,0.001,0.042,0.957,1.956,Low,0.147,0.576,0.277,1.131,Medium,0.101,0.489,0.41,1.309,Medium,0.533,0.391,0.076,0.544,High,0.093,0.21,0.697,1.604,Low,0.108,0.364,0.528,1.42,Low,0.016,0.202,0.782,1.766,Low,0.024,0.238,0.738,1.714,Low,0.131,0.473,0.396,1.265,Medium
s11-11,adaptive_full,"flqarlcranyire","10:32:24 AM","2/2/2006","11:07:26 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,18,45,0,"00:10:00","00:25:39",0,0.089,0.911,1.911,Low,0.882,0.091,0.027,0.145,High,0,0.002,0.998,1.998,Low,0.264,0.611,0.125,0.861,Medium,0.108,0.234,0.657,1.549,Low,0,0.014,0.986,1.986,Low,0,0.003,0.997,1.997,Low,0.477,0.513,0.01,0.533,Medium,0,0.025,0.974,1.974,Low,0,0.007,0.993,1.993,Low,0.008,0.227,0.765,1.757,Low,0.087,0.483,0.43,1.343,Medium,0.507,0.412,0.081,0.574,High,0.08,0.2,0.72,1.639,Low,0.085,0.354,0.561,1.476,Low,0.002,0.088,0.91,1.908,Low,0,0.041,0.958,1.958,Low,0.048,0.349,0.603,1.555,Low
s11-12,linear_full,"gbznctne","10:32:27 AM","2/2/2006","11:01:05 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,26,37,0,"00:10:00","00:22:36",0,0.189,0.81,1.81,Low,0.885,0.089,0.026,0.141,High,0.035,0.096,0.868,1.833,Low,0.53,0.436,0.034,0.504,High,0.12,0.243,0.637,1.516,Low,0,0.019,0.981,1.98,Low,0.101,0.321,0.578,1.477,Low,0.2,0.715,0.085,0.885,Medium,0.066,0.205,0.73,1.664,Low,0.162,0.365,0.473,1.31,Low,0.09,0.425,0.484,1.394,Low,0.109,0.493,0.398,1.289,Medium,0.547,0.379,0.074,0.527,High,0.1,0.216,0.684,1.584,Low,0.121,0.37,0.51,1.389,Low,0.276,0.483,0.241,0.964,Medium,0.11,0.376,0.514,1.405,Low,0.001,0.069,0.929,1.928,Low
s11-13,adaptive_full,"inyrevrtvypuevfg","10:32:25 AM","2/2/2006","11:10:08 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,26,37,0,"00:10:00","00:29:14",0.007,0.636,0.357,1.35,Medium,0.902,0.077,0.021,0.119,High,0.002,0.02,0.978,1.976,Low,0.87,0.127,0.003,0.134,High,0.176,0.28,0.544,1.368,Low,0,0.043,0.957,1.956,Low,0.002,0.051,0.947,1.946,Low,0.739,0.257,0.004,0.265,High,0.014,0.167,0.819,1.804,Low,0.053,0.306,0.642,1.589,Low,0.044,0.424,0.532,1.489,Low,0.209,0.536,0.255,1.046,Medium,0.73,0.229,0.04,0.31,High,0.191,0.286,0.523,1.332,Low,0.285,0.437,0.278,0.993,Medium,0.041,0.324,0.635,1.594,Low,0.022,0.211,0.767,1.745,Low,0.001,0.05,0.949,1.949,Low
s11-14,adaptive_full,"MnpuevnUnfnav","10:31:56 AM","2/2/2006","11:10:20 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,35,27,1,"00:10:00","00:31:56",0.267,0.723,0.011,0.744,Medium,0.919,0.065,0.016,0.097,High,0.051,0.188,0.76,1.709,Low,0.985,0.015,0,0.015,High,0.242,0.315,0.443,1.202,Low,0.177,0.484,0.339,1.162,Medium,0.007,0.106,0.887,1.879,Low,0.971,0.029,0,0.029,High,0.216,0.385,0.399,1.183,Low,0.596,0.345,0.059,0.463,High,0.454,0.466,0.08,0.626,Medium,0.335,0.545,0.119,0.784,Medium,0.896,0.092,0.012,0.115,High,0.306,0.347,0.347,1.041,Medium,0.512,0.41,0.078,0.567,High,0.118,0.446,0.436,1.318,Medium,0.247,0.397,0.356,1.109,Medium,0.001,0.062,0.937,1.935,Low
s11-15,adaptive_full,"qnavryyrivyynagr","10:32:15 AM","2/2/2006","11:18:13 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,13,49,0,"00:10:00","00:38:45",0,0.002,0.998,1.998,Low,0.878,0.094,0.028,0.15,High,0.001,0.012,0.988,1.987,Low,0.073,0.599,0.328,1.255,Medium,0.098,0.227,0.675,1.578,Low,0,0.025,0.975,1.974,Low,0.001,0.031,0.968,1.967,Low,0,0.159,0.841,1.84,Low,0.007,0.098,0.895,1.888,Low,0,0.018,0.982,1.982,Low,0.041,0.423,0.536,1.496,Low,0.068,0.474,0.458,1.389,Medium,0.471,0.441,0.088,0.616,High,0.063,0.186,0.751,1.688,Low,0.054,0.341,0.605,1.552,Low,0.001,0.07,0.929,1.928,Low,0.029,0.297,0.673,1.644,Low,0.001,0.067,0.932,1.931,Low
s12-01,adaptive_acc,"PBAFRCPVBAGEHWVYB","1:03:18 PM","2/2/2006","1:49:01 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,6,57,0,"00:10:00","00:35:22",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.001,0.999,1.999,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0.001,0.221,0.778,1.778,Low,0,0.019,0.98,1.98,Low,0,0.004,0.996,1.996,Low,0.001,0.101,0.897,1.896,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.001,0.067,0.932,1.93,Low,0.001,0.048,0.952,1.951,Low,0,0.033,0.966,1.966,Low
s12-02,linear_full,"qvnanthnqnyhcr","1:03:26 PM","2/2/2006","1:48:45 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,13,50,0,"00:10:00","00:23:10",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0.002,0.021,0.978,1.976,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0,0.022,0.978,1.977,Low,0.016,0.661,0.322,1.306,Medium,0.011,0.108,0.882,1.871,Low,0,0.028,0.972,1.971,Low,0.145,0.577,0.278,1.133,Medium,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.002,0.071,0.927,1.925,Low,0.037,0.314,0.65,1.613,Low,0,0.022,0.978,1.978,Low
s12-03,adaptive_full,"senaxyvadhvmucv","1:03:21 PM","2/2/2006","1:57:33 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,7,56,0,"00:10:00","00:39:28",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.004,0.996,1.996,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0,0.007,0.993,1.993,Low,0,0.186,0.814,1.813,Low,0.003,0.064,0.933,1.931,Low,0,0.011,0.989,1.989,Low,0.008,0.228,0.764,1.756,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.001,0.069,0.93,1.929,Low,0.012,0.21,0.778,1.766,Low,0,0.033,0.966,1.966,Low
s12-04,adaptive_full,"wntenwfvatu","1:03:18 PM","2/2/2006","1:44:52 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,5,58,0,"00:10:00","00:32:06",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.003,0.997,1.997,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0,0.152,0.848,1.848,Low,0.003,0.064,0.934,1.931,Low,0,0.027,0.973,1.973,Low,0.001,0.102,0.897,1.896,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.001,0.045,0.954,1.954,Low,0.012,0.211,0.777,1.765,Low,0,0.034,0.966,1.965,Low
s12-05,adaptive_acc,"wrsserlenqn","1:03:10 PM","2/2/2006","1:57:34 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,8,22,33,"00:10:00","00:44:60",0,0.012,0.988,1.988,Low,0.879,0.093,0.028,0.149,High,0.002,0.016,0.982,1.98,Low,0.39,0.548,0.062,0.673,Medium,0.099,0.228,0.673,1.574,Low,0.004,0.066,0.93,1.925,Low,0.004,0.038,0.958,1.955,Low,0.009,0.395,0.596,1.587,Low,0.003,0.048,0.948,1.945,Low,0,0.018,0.982,1.981,Low,0.191,0.432,0.377,1.185,Medium,0.07,0.475,0.454,1.384,Medium,0.475,0.438,0.087,0.611,High,0.065,0.188,0.747,1.682,Low,0.057,0.343,0.6,1.543,Low,0.001,0.045,0.955,1.954,Low,0.008,0.13,0.862,1.854,Low,0.003,0.094,0.904,1.901,Low
s12-06,linear_full,"xneragnuhn","1:03:09 PM","2/2/2006","1:34:24 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,10,53,0,"00:10:00","00:22:25",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.012,0.988,1.988,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.025,0.975,1.975,Low,0,0.007,0.993,1.993,Low,0,0.17,0.829,1.829,Low,0.011,0.123,0.866,1.855,Low,0.004,0.083,0.913,1.909,Low,0.04,0.423,0.537,1.496,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.01,0.176,0.814,1.804,Low,0.048,0.357,0.595,1.548,Low,0,0.032,0.967,1.967,Low
s12-07,adaptive_acc,"ynhenzneva","1:03:40 PM","2/2/2006","2:01:54 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,9,30,23,"00:10:00","00:44:60",0,0.004,0.996,1.996,Low,0.879,0.094,0.028,0.149,High,0.002,0.017,0.981,1.979,Low,0.075,0.598,0.327,1.253,Medium,0.098,0.228,0.675,1.577,Low,0.003,0.052,0.946,1.943,Low,0.001,0.019,0.98,1.978,Low,0.005,0.435,0.56,1.555,Low,0.007,0.077,0.916,1.909,Low,0,0.015,0.985,1.984,Low,0.192,0.432,0.376,1.184,Medium,0.069,0.474,0.457,1.388,Medium,0.473,0.44,0.087,0.615,High,0.064,0.187,0.75,1.686,Low,0.055,0.341,0.604,1.549,Low,0.001,0.066,0.933,1.931,Low,0.021,0.224,0.755,1.734,Low,0.01,0.189,0.801,1.79,Low
s12-08,adaptive_full,"yrfyvrureanaqrm","1:03:17 PM","2/2/2006","2:00:05 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,5,24,34,"00:10:00","00:44:60",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.009,0.991,1.99,Low,0.259,0.57,0.171,0.912,Medium,0.097,0.227,0.675,1.578,Low,0.004,0.064,0.933,1.929,Low,0.001,0.017,0.982,1.982,Low,0.018,0.498,0.484,1.466,Medium,0.001,0.024,0.976,1.975,Low,0,0.012,0.988,1.988,Low,0.187,0.434,0.379,1.193,Medium,0.068,0.474,0.458,1.39,Medium,0.471,0.441,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.324,0.459,0.218,0.894,Medium,0.001,0.056,0.943,1.942,Low,0,0.031,0.968,1.968,Low
s12-09,adaptive_acc,"yhvffnapurm","1:03:11 PM","2/2/2006","1:59:05 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,2,36,25,"00:10:00","00:44:60",0,0,1,2,Low,0.878,0.094,0.028,0.15,High,0,0.009,0.99,1.99,Low,0.018,0.402,0.58,1.561,Low,0.097,0.227,0.675,1.578,Low,0,0.032,0.968,1.967,Low,0.001,0.017,0.982,1.981,Low,0,0.059,0.941,1.941,Low,0.001,0.027,0.972,1.971,Low,0,0.014,0.986,1.986,Low,0.187,0.434,0.379,1.192,Medium,0.068,0.474,0.458,1.39,Medium,0.471,0.442,0.088,0.617,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.553,Low,0.001,0.064,0.935,1.933,Low,0.002,0.07,0.928,1.926,Low,0,0.039,0.96,1.96,Low
s12-10,linear_full,"znlabezberab","1:03:38 PM","2/2/2006","2:01:47 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,9,41,13,"00:10:00","00:41:42",0,0.001,0.999,1.999,Low,0.878,0.094,0.028,0.15,High,0,0.005,0.995,1.995,Low,0.073,0.599,0.328,1.256,Medium,0.097,0.227,0.675,1.578,Low,0,0.025,0.975,1.974,Low,0,0.003,0.997,1.997,Low,0.022,0.517,0.462,1.44,Medium,0.006,0.079,0.915,1.909,Low,0.002,0.049,0.949,1.947,Low,0.008,0.228,0.764,1.756,Low,0.068,0.474,0.458,1.39,Medium,0.471,0.441,0.088,0.616,High,0.063,0.186,0.751,1.688,Low,0.053,0.341,0.606,1.552,Low,0.037,0.286,0.677,1.64,Low,0.027,0.227,0.745,1.718,Low,0.04,0.211,0.749,1.708,Low
s12-11,adaptive_full,"zvygbamnehzn","1:03:16 PM","2/2/2006","2:01:38 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,7,23,33,"00:10:00","00:44:60",0,0.054,0.946,1.946,Low,0.88,0.092,0.027,0.147,High,0.003,0.022,0.975,1.972,Low,0.45,0.484,0.066,0.616,Medium,0.104,0.232,0.665,1.561,Low,0.006,0.076,0.918,1.911,Low,0.001,0.02,0.979,1.977,Low,0.012,0.396,0.592,1.581,Low,0.013,0.099,0.888,1.875,Low,0.001,0.025,0.975,1.974,Low,0.195,0.431,0.374,1.179,Medium,0.08,0.479,0.441,1.362,Medium,0.493,0.424,0.084,0.591,High,0.073,0.194,0.732,1.659,Low,0.072,0.349,0.579,1.506,Low,0.001,0.055,0.943,1.942,Low,0.034,0.248,0.717,1.683,Low,0,0.038,0.962,1.962,Low
s12-12,adaptive_full,"avpbyroravgrm","1:03:13 PM","2/2/2006","2:01:33 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,12,22,29,"00:10:00","00:44:60",0.002,0.164,0.834,1.832,Low,0.885,0.089,0.026,0.142,High,0.007,0.036,0.957,1.95,Low,0.17,0.55,0.279,1.109,Medium,0.118,0.241,0.641,1.524,Low,0.013,0.102,0.886,1.873,Low,0.004,0.038,0.957,1.953,Low,0.801,0.194,0.005,0.203,High,0.028,0.147,0.825,1.798,Low,0.002,0.053,0.946,1.944,Low,0.205,0.427,0.368,1.162,Medium,0.104,0.49,0.406,1.301,Medium,0.538,0.387,0.075,0.538,High,0.096,0.212,0.692,1.596,Low,0.113,0.365,0.521,1.408,Low,0.049,0.297,0.654,1.605,Low,0.055,0.309,0.636,1.58,Low,0.015,0.169,0.817,1.802,Low
s12-13,adaptive_acc,"cnhysyberf","1:03:21 PM","2/2/2006","2:01:33 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,16,22,25,"00:10:00","00:44:60",0.004,0.329,0.667,1.663,Low,0.891,0.085,0.024,0.134,High,0.004,0.026,0.97,1.966,Low,0.42,0.487,0.093,0.673,Medium,0.138,0.255,0.607,1.469,Low,0.022,0.14,0.838,1.816,Low,0.002,0.022,0.976,1.974,Low,0.618,0.375,0.007,0.39,High,0.017,0.121,0.863,1.846,Low,0,0.014,0.986,1.985,Low,0.198,0.43,0.372,1.174,Medium,0.141,0.506,0.353,1.212,Medium,0.605,0.331,0.063,0.458,High,0.129,0.238,0.633,1.503,Low,0.174,0.39,0.436,1.262,Low,0.047,0.323,0.631,1.584,Low,0.027,0.191,0.782,1.755,Low,0.001,0.042,0.958,1.957,Low
