s10-14,adaptive_full,"enquvxnqrfnv","8:16:07 AM","2/2/2006","9:08:37 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,24,39,0,"00:10:00","00:44:17",0.001,0.052,0.947,1.946,Low,0.874,0.097,0.029,0.155,High,0.001,0.015,0.984,1.984,Low,0.039,0.405,0.556,1.517,Low,0.007,0.228,0.766,1.759,Low,0,0.013,0.987,1.987,Low,0,0.003,0.997,1.997,Low,0.968,0.032,0,0.032,High,0.007,0.088,0.904,1.897,Low,0.039,0.23,0.731,1.692,Low,0.142,0.578,0.28,1.138,Medium,0.043,0.461,0.495,1.452,Low,0.464,0.447,0.089,0.625,High,0.062,0.183,0.754,1.692,Low,0.054,0.33,0.616,1.562,Low,0.088,0.425,0.487,1.399,Low,0.021,0.241,0.738,1.717,Low,0.003,0.102,0.895,1.892,Low
s10-15,linear_full,"fnenfnaqbiny","8:15:42 AM","2/2/2006","9:01:21 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,32,31,0,"00:10:00","00:40:25",0.11,0.527,0.363,1.253,Medium,0.923,0.062,0.015,0.092,High,0.021,0.101,0.879,1.858,Low,0.63,0.317,0.053,0.422,High,0.391,0.537,0.072,0.681,Medium,0.001,0.058,0.941,1.939,Low,0.084,0.318,0.598,1.514,Low,0.98,0.02,0,0.02,High,0.101,0.3,0.599,1.499,Low,0.296,0.412,0.292,0.996,Medium,0.031,0.259,0.71,1.68,Low,0.377,0.534,0.089,0.712,Medium,0.811,0.162,0.027,0.216,High,0.255,0.315,0.43,1.176,Low,0.414,0.402,0.184,0.77,High,0.072,0.379,0.549,1.477,Low,0.14,0.383,0.477,1.338,Low,0.104,0.415,0.481,1.377,Low
s10-16,adaptive_acc,"GurbqberJbhoaru","8:16:06 AM","2/2/2006","9:05:09 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,26,23,14,"00:10:00","00:44:60",0.369,0.394,0.237,0.868,Medium,0.899,0.079,0.022,0.123,High,0.031,0.149,0.82,1.79,Low,0.646,0.263,0.091,0.445,High,0.002,0.118,0.88,1.879,Low,0.071,0.332,0.597,1.526,Low,0.005,0.051,0.944,1.939,Low,0.994,0.006,0,0.006,High,0.178,0.34,0.483,1.305,Low,0.391,0.398,0.211,0.82,Medium,0.404,0.458,0.138,0.734,Medium,0.132,0.599,0.269,1.137,Medium,0.778,0.189,0.033,0.255,High,0.239,0.302,0.459,1.22,Low,0.385,0.389,0.226,0.84,Medium,0.57,0.359,0.071,0.501,High,0.199,0.388,0.413,1.214,Low,0.318,0.445,0.237,0.919,Medium
s11-01,linear_full,"oevnaanfpurvq","10:30:44 AM","2/2/2006","11:11:37 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,29,34,0,"00:10:00","00:33:52",0.054,0.33,0.616,1.562,Low,0.902,0.077,0.021,0.119,High,0.006,0.063,0.931,1.925,Low,0.46,0.454,0.086,0.626,High,0.087,0.556,0.357,1.271,Medium,0.156,0.383,0.461,1.305,Low,0,0.005,0.995,1.995,Low,0.742,0.255,0.003,0.261,High,0.034,0.16,0.806,1.773,Low,0.077,0.294,0.628,1.551,Low,0.622,0.354,0.025,0.403,High,0.176,0.572,0.252,1.075,Medium,0.661,0.286,0.053,0.392,High,0.158,0.259,0.583,1.425,Low,0.225,0.409,0.366,1.141,Medium,0.203,0.478,0.319,1.116,Medium,0.041,0.241,0.718,1.677,Low,0,0.019,0.981,1.981,Low
s11-02,linear_full,"oevggnalneabyq","10:32:21 AM","2/2/2006","11:00:42 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,20,43,0,"00:10:00","00:19:01",0,0.042,0.958,1.958,Low,0.874,0.097,0.029,0.156,High,0,0.003,0.997,1.997,Low,0.456,0.504,0.04,0.584,Medium,0.007,0.226,0.767,1.76,Low,0.055,0.314,0.631,1.576,Low,0,0.001,0.999,1.999,Low,0.246,0.722,0.032,0.787,Medium,0,0.019,0.981,1.981,Low,0,0.011,0.989,1.989,Low,0.038,0.422,0.54,1.502,Low,0.041,0.459,0.499,1.458,Low,0.459,0.451,0.09,0.631,High,0.06,0.181,0.758,1.698,Low,0.05,0.328,0.622,1.572,Low,0.009,0.171,0.819,1.81,Low,0,0.03,0.969,1.969,Low,0,0.016,0.984,1.984,Low
s11-03,adaptive_acc,"puryfrncbuy","10:32:16 AM","2/2/2006","11:03:26 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,24,39,0,"00:10:00","00:24:45",0.055,0.385,0.56,1.505,Low,0.889,0.086,0.025,0.136,High,0,0.007,0.993,1.993,Low,0.496,0.425,0.079,0.583,High,0.011,0.282,0.706,1.695,Low,0.001,0.04,0.959,1.959,Low,0,0.001,0.999,1.999,Low,0.979,0.021,0,0.021,High,0.01,0.131,0.859,1.849,Low,0.107,0.332,0.561,1.454,Low,0.008,0.229,0.763,1.755,Low,0.106,0.532,0.363,1.257,Medium,0.628,0.313,0.059,0.431,High,0.141,0.247,0.613,1.472,Low,0.194,0.399,0.407,1.214,Low,0.067,0.374,0.56,1.493,Low,0.016,0.188,0.797,1.781,Low,0.308,0.475,0.217,0.908,Medium
s11-04,adaptive_acc,"qnavryunfgvatf","10:32:19 AM","2/2/2006","11:13:27 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,15,48,0,"00:10:00","00:34:06",0,0.006,0.994,1.994,Low,0.862,0.105,0.033,0.17,High,0.001,0.016,0.983,1.982,Low,0.075,0.598,0.327,1.251,Medium,0,0.016,0.984,1.984,Low,0,0.01,0.99,1.99,Low,0.001,0.033,0.967,1.966,Low,0.141,0.795,0.064,0.923,Medium,0.029,0.223,0.748,1.719,Low,0.001,0.044,0.955,1.954,Low,0.01,0.232,0.759,1.749,Low,0.015,0.382,0.603,1.588,Low,0.406,0.494,0.1,0.694,Medium,0.044,0.16,0.796,1.753,Low,0.026,0.281,0.692,1.666,Low,0.001,0.045,0.954,1.954,Low,0.141,0.494,0.364,1.223,Medium,0.009,0.189,0.802,1.793,Low
s11-05,adaptive_full,"qrerxnfner","10:32:01 AM","2/2/2006","11:24:13 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,20,43,0,"00:10:00","00:44:18",0,0.021,0.979,1.978,Low,0.865,0.103,0.032,0.167,High,0,0.006,0.994,1.994,Low,0.085,0.593,0.322,1.238,Medium,0,0.064,0.936,1.935,Low,0,0.011,0.989,1.989,Low,0,0.008,0.992,1.992,Low,0.79,0.209,0.001,0.212,High,0.002,0.05,0.948,1.946,Low,0.001,0.049,0.95,1.948,Low,0.039,0.422,0.539,1.5,Low,0.021,0.402,0.577,1.556,Low,0.421,0.482,0.097,0.676,Medium,0.048,0.166,0.785,1.737,Low,0.033,0.294,0.672,1.639,Low,0.035,0.288,0.677,1.642,Low,0.006,0.15,0.844,1.837,Low,0.004,0.122,0.873,1.869,Low
s11-06,linear_full,"qvkvgcngry","10:32:22 AM","2/2/2006","11:21:52 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,28,35,0,"00:10:00","00:40:05",0.002,0.091,0.907,1.906,Low,0.91,0.071,0.019,0.109,High,0.003,0.04,0.956,1.953,Low,0.267,0.609,0.125,0.858,Medium,0.31,0.582,0.108,0.798,Medium,0,0.015,0.985,1.985,Low,0.001,0.028,0.972,1.971,Low,0.476,0.513,0.012,0.536,Medium,0.006,0.067,0.927,1.921,Low,0.004,0.076,0.921,1.917,Low,0.812,0.184,0.005,0.193,High,0.198,0.628,0.174,0.976,Medium,0.626,0.315,0.059,0.433,High,0.121,0.247,0.632,1.511,Low,0.146,0.449,0.404,1.258,Medium,0.349,0.467,0.184,0.835,Medium,0.008,0.133,0.858,1.85,Low,0,0.014,0.986,1.986,Low
s11-07,adaptive_acc,"revpnfhgureynaq","10:31:37 AM","2/2/2006","10:59:50 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,7,56,0,"00:10:00","00:18:56",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0,0.002,0.998,1.998,Low,0.018,0.402,0.58,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.991,Low,0,0.105,0.895,1.895,Low,0,0.02,0.98,1.98,Low,0,0.009,0.991,1.991,Low,0.008,0.227,0.765,1.757,Low,0.019,0.396,0.585,1.566,Low,0.412,0.489,0.099,0.687,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.288,0.684,1.656,Low,0.025,0.268,0.707,1.682,Low,0.001,0.05,0.95,1.949,Low,0,0.036,0.964,1.964,Low
s11-08,adaptive_acc,"rintebgr","10:32:45 AM","2/2/2006","11:15:57 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,34,29,0,"00:10:00","00:36:30",0.606,0.381,0.012,0.406,High,0.935,0.053,0.012,0.077,High,0.014,0.133,0.853,1.839,Low,0.969,0.03,0.001,0.032,High,0.473,0.486,0.041,0.567,Medium,0.868,0.126,0.006,0.138,High,0.001,0.036,0.963,1.962,Low,0.975,0.025,0,0.025,High,0.362,0.454,0.184,0.821,Medium,0.665,0.297,0.038,0.373,High,0.082,0.437,0.481,1.4,Low,0.57,0.407,0.022,0.452,High,0.956,0.04,0.004,0.048,High,0.403,0.366,0.231,0.829,High,0.729,0.246,0.025,0.296,High,0.086,0.405,0.509,1.422,Low,0.483,0.387,0.13,0.647,High,0.024,0.266,0.71,1.686,Low
s11-09,linear_full,"whfgvauhzcuerl","10:31:47 AM","2/2/2006","11:26:15 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,46,17,0,"00:10:00","00:44:48",0.946,0.054,0,0.055,High,0.941,0.049,0.01,0.069,High,0.063,0.216,0.721,1.657,Low,0.999,0.001,0,0.001,High,0.817,0.18,0.003,0.186,High,0.928,0.071,0.001,0.074,High,0.014,0.144,0.842,1.829,Low,1,0,0,0,High,0.358,0.444,0.198,0.84,Medium,0.406,0.475,0.119,0.712,Medium,0.276,0.511,0.213,0.938,Medium,0.745,0.251,0.004,0.259,High,0.986,0.013,0.001,0.014,High,0.469,0.374,0.157,0.688,High,0.881,0.116,0.003,0.123,High,0.894,0.103,0.003,0.109,High,0.359,0.422,0.22,0.861,Medium,0.658,0.309,0.033,0.375,High
s11-10,adaptive_acc,"xnvgylazptengu","10:32:42 AM","2/2/2006","11:08:23 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,23,40,0,"00:10:00","00:29:25",0,0.054,0.946,1.946,Low,0.891,0.085,0.024,0.133,High,0.002,0.019,0.979,1.977,Low,0.696,0.295,0.009,0.313,High,0.065,0.52,0.415,1.35,Medium,0,0.012,0.988,1.987,Low,0.001,0.037,0.962,1.961,Low,0.092,0.769,0.138,1.046,Medium,0.007,0.085,0.907,1.9,Low,0.001,0.032,0.967,1.967,Low,0.144,0.577,0.279,1.134,Medium,0.094,0.566,0.34,1.247,Medium,0.531,0.392,0.076,0.545,High,0.083,0.21,0.707,1.624,Low,0.083,0.39,0.526,1.443,Low,0.013,0.191,0.796,1.782,Low,0.018,0.229,0.753,1.734,Low,0.112,0.465,0.422,1.31,Medium
s11-11,adaptive_full,"flqarlcranyire","10:32:24 AM","2/2/2006","11:07:26 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,18,45,0,"00:10:00","00:25:39",0,0.03,0.97,1.97,Low,0.89,0.085,0.025,0.134,High,0,0.002,0.998,1.998,Low,0.226,0.641,0.133,0.906,Medium,0.063,0.518,0.419,1.356,Medium,0,0.011,0.989,1.989,Low,0,0.003,0.997,1.997,Low,0.451,0.538,0.011,0.559,Medium,0,0.02,0.98,1.98,Low,0,0.006,0.994,1.994,Low,0.008,0.227,0.765,1.757,Low,0.088,0.566,0.346,1.258,Medium,0.522,0.4,0.078,0.556,High,0.078,0.207,0.715,1.637,Low,0.074,0.388,0.538,1.464,Low,0.002,0.085,0.913,1.911,Low,0,0.04,0.96,1.959,Low,0.042,0.337,0.621,1.579,Low
s11-12,linear_full,"gbznctne","10:32:27 AM","2/2/2006","11:01:05 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,26,37,0,"00:10:00","00:22:36",0.006,0.189,0.805,1.799,Low,0.879,0.093,0.028,0.148,High,0.036,0.097,0.867,1.83,Low,0.533,0.433,0.034,0.5,High,0.008,0.246,0.745,1.737,Low,0,0.02,0.98,1.979,Low,0.102,0.321,0.577,1.476,Low,0.205,0.71,0.085,0.88,Medium,0.068,0.206,0.727,1.659,Low,0.164,0.366,0.47,1.306,Low,0.091,0.425,0.484,1.393,Low,0.064,0.488,0.449,1.385,Medium,0.522,0.399,0.078,0.556,High,0.088,0.206,0.706,1.618,Low,0.099,0.36,0.541,1.442,Low,0.277,0.483,0.24,0.963,Medium,0.111,0.376,0.513,1.402,Low,0.001,0.07,0.928,1.927,Low
s11-13,adaptive_full,"inyrevrtvypuevfg","10:32:25 AM","2/2/2006","11:10:08 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,26,37,0,"00:10:00","00:29:14",0.002,0.151,0.847,1.845,Low,0.912,0.07,0.018,0.107,High,0.001,0.011,0.988,1.987,Low,0.725,0.267,0.008,0.283,High,0.318,0.578,0.104,0.786,Medium,0,0.018,0.982,1.982,Low,0.001,0.05,0.949,1.948,Low,0.56,0.432,0.008,0.447,High,0.005,0.08,0.915,1.91,Low,0.02,0.17,0.81,1.79,Low,0.041,0.423,0.536,1.496,Low,0.216,0.62,0.165,0.949,Medium,0.646,0.299,0.055,0.41,High,0.134,0.254,0.612,1.478,Low,0.172,0.448,0.38,1.208,Medium,0.032,0.28,0.688,1.656,Low,0.011,0.177,0.812,1.8,Low,0,0.029,0.971,1.97,Low
s11-14,adaptive_full,"MnpuevnUnfnav","10:31:56 AM","2/2/2006","11:10:20 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,35,27,1,"00:10:00","00:31:56",0.247,0.655,0.098,0.85,Medium,0.93,0.057,0.013,0.083,High,0.048,0.177,0.775,1.727,Low,0.964,0.035,0.001,0.036,High,0.436,0.511,0.053,0.617,Medium,0.164,0.455,0.382,1.218,Medium,0.007,0.102,0.891,1.884,Low,0.959,0.041,0,0.042,High,0.201,0.363,0.436,1.236,Low,0.565,0.35,0.085,0.52,High,0.447,0.471,0.081,0.634,Medium,0.479,0.475,0.045,0.566,High,0.906,0.083,0.011,0.105,High,0.332,0.35,0.318,0.986,Medium,0.573,0.354,0.074,0.501,High,0.112,0.433,0.455,1.343,Low,0.232,0.392,0.376,1.144,Medium,0.001,0.058,0.941,1.94,Low
s11-15,adaptive_full,"qnavryyrivyynagr","10:32:15 AM","2/2/2006","11:18:13 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,13,49,0,"00:10:00","00:38:45",0,0.001,0.999,1.999,Low,0.889,0.086,0.025,0.136,High,0.001,0.012,0.988,1.987,Low,0.072,0.599,0.328,1.256,Medium,0.061,0.515,0.424,1.362,Medium,0,0.025,0.975,1.975,Low,0.001,0.031,0.968,1.967,Low,0,0.159,0.841,1.841,Low,0.007,0.097,0.895,1.888,Low,0,0.017,0.982,1.982,Low,0.041,0.423,0.536,1.496,Low,0.082,0.565,0.354,1.272,Medium,0.511,0.409,0.08,0.569,High,0.072,0.202,0.725,1.653,Low,0.063,0.385,0.552,1.488,Low,0.001,0.07,0.929,1.928,Low,0.029,0.297,0.674,1.644,Low,0.001,0.067,0.932,1.931,Low
s12-01,adaptive_acc,"PBAFRCPVBAGEHWVYB","1:03:18 PM","2/2/2006","1:49:01 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,6,57,0,"00:10:00","00:35:22",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0,0.001,0.999,1.999,Low,0.018,0.402,0.58,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0.001,0.221,0.778,1.778,Low,0,0.019,0.98,1.98,Low,0,0.004,0.996,1.996,Low,0.001,0.101,0.897,1.896,Low,0.019,0.396,0.585,1.566,Low,0.412,0.489,0.099,0.687,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.288,0.684,1.656,Low,0.001,0.067,0.932,1.93,Low,0.001,0.048,0.952,1.951,Low,0,0.033,0.966,1.966,Low
s12-02,linear_full,"qvnanthnqnyhcr","1:03:26 PM","2/2/2006","1:48:45 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,13,50,0,"00:10:00","00:23:10",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0.002,0.021,0.978,1.976,Low,0.018,0.402,0.579,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.022,0.978,1.977,Low,0.016,0.661,0.322,1.306,Medium,0.011,0.108,0.881,1.871,Low,0,0.028,0.972,1.971,Low,0.145,0.577,0.278,1.133,Medium,0.019,0.396,0.584,1.565,Low,0.412,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.289,0.684,1.656,Low,0.002,0.071,0.927,1.925,Low,0.037,0.314,0.65,1.613,Low,0,0.022,0.978,1.978,Low
s12-03,adaptive_full,"senaxyvadhvmucv","1:03:21 PM","2/2/2006","1:57:33 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,7,56,0,"00:10:00","00:39:28",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0,0.004,0.996,1.996,Low,0.018,0.402,0.58,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.007,0.993,1.993,Low,0,0.186,0.814,1.813,Low,0.003,0.064,0.933,1.931,Low,0,0.011,0.989,1.989,Low,0.008,0.228,0.764,1.756,Low,0.019,0.396,0.585,1.566,Low,0.412,0.489,0.099,0.687,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.288,0.684,1.656,Low,0.001,0.069,0.93,1.929,Low,0.012,0.21,0.778,1.766,Low,0,0.033,0.966,1.966,Low
s12-04,adaptive_full,"wntenwfvatu","1:03:18 PM","2/2/2006","1:44:52 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,5,58,0,"00:10:00","00:32:06",0,0,1,2,Low,0.862,0.105,0.033,0.17,High,0,0.003,0.997,1.997,Low,0.018,0.402,0.58,1.561,Low,0,0.015,0.984,1.984,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0,0.152,0.848,1.848,Low,0.003,0.064,0.934,1.931,Low,0,0.027,0.973,1.973,Low,0.001,0.102,0.897,1.896,Low,0.015,0.38,0.605,1.591,Low,0.404,0.496,0.1,0.697,Medium,0.043,0.159,0.798,1.755,Low,0.025,0.28,0.695,1.67,Low,0.001,0.045,0.954,1.954,Low,0.012,0.211,0.777,1.765,Low,0,0.034,0.966,1.965,Low
s12-05,adaptive_acc,"wrsserlenqn","1:03:10 PM","2/2/2006","1:57:34 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,8,22,33,"00:10:00","00:44:60",0,0.004,0.996,1.996,Low,0.889,0.086,0.025,0.135,High,0.002,0.015,0.983,1.981,Low,0.385,0.552,0.063,0.677,Medium,0.062,0.515,0.423,1.361,Medium,0.004,0.064,0.932,1.928,Low,0.004,0.038,0.958,1.955,Low,0.008,0.394,0.598,1.591,Low,0.003,0.047,0.95,1.947,Low,0,0.017,0.982,1.982,Low,0.191,0.432,0.377,1.186,Medium,0.082,0.565,0.353,1.271,Medium,0.512,0.408,0.08,0.567,High,0.073,0.203,0.724,1.652,Low,0.065,0.385,0.55,1.486,Low,0.001,0.044,0.955,1.954,Low,0.008,0.129,0.863,1.855,Low,0.002,0.092,0.905,1.903,Low
s12-06,linear_full,"xneragnuhn","1:03:09 PM","2/2/2006","1:34:24 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,10,53,0,"00:10:00","00:22:25",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0,0.012,0.988,1.988,Low,0.018,0.402,0.579,1.561,Low,0,0.063,0.937,1.936,Low,0,0.025,0.975,1.975,Low,0,0.007,0.993,1.993,Low,0,0.17,0.829,1.829,Low,0.011,0.123,0.866,1.855,Low,0.004,0.083,0.913,1.909,Low,0.04,0.423,0.537,1.496,Low,0.019,0.396,0.585,1.565,Low,0.412,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.289,0.684,1.656,Low,0.01,0.176,0.814,1.804,Low,0.048,0.357,0.595,1.548,Low,0,0.033,0.967,1.967,Low
s12-07,adaptive_acc,"ynhenzneva","1:03:40 PM","2/2/2006","2:01:54 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,9,30,23,"00:10:00","00:44:60",0,0.001,0.999,1.999,Low,0.889,0.086,0.025,0.136,High,0.002,0.017,0.981,1.979,Low,0.073,0.599,0.328,1.255,Medium,0.061,0.515,0.423,1.362,Medium,0.002,0.051,0.946,1.944,Low,0.001,0.019,0.98,1.978,Low,0.005,0.435,0.561,1.556,Low,0.007,0.076,0.917,1.91,Low,0,0.015,0.985,1.985,Low,0.192,0.432,0.376,1.184,Medium,0.082,0.565,0.354,1.272,Medium,0.511,0.409,0.08,0.568,High,0.072,0.203,0.725,1.653,Low,0.064,0.385,0.551,1.488,Low,0.001,0.065,0.933,1.932,Low,0.021,0.224,0.756,1.735,Low,0.01,0.189,0.801,1.791,Low
s12-08,adaptive_full,"yrfyvrureanaqrm","1:03:17 PM","2/2/2006","2:00:05 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,5,24,34,"00:10:00","00:44:60",0,0.006,0.994,1.994,Low,0.862,0.105,0.033,0.17,High,0,0.009,0.991,1.99,Low,0.262,0.568,0.17,0.907,Medium,0,0.016,0.984,1.984,Low,0.004,0.065,0.931,1.927,Low,0.001,0.017,0.982,1.982,Low,0.019,0.499,0.482,1.463,Medium,0.001,0.024,0.975,1.975,Low,0,0.012,0.988,1.988,Low,0.187,0.434,0.379,1.193,Medium,0.015,0.382,0.603,1.588,Low,0.406,0.494,0.1,0.694,Medium,0.043,0.16,0.796,1.753,Low,0.026,0.281,0.692,1.666,Low,0.325,0.458,0.217,0.892,Medium,0.001,0.056,0.943,1.941,Low,0,0.032,0.968,1.968,Low
s12-09,adaptive_acc,"yhvffnapurm","1:03:11 PM","2/2/2006","1:59:05 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,2,36,25,"00:10:00","00:44:60",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0,0.009,0.99,1.99,Low,0.018,0.402,0.58,1.561,Low,0,0.063,0.937,1.936,Low,0,0.032,0.968,1.967,Low,0.001,0.017,0.982,1.981,Low,0,0.059,0.941,1.941,Low,0.001,0.027,0.972,1.971,Low,0,0.014,0.986,1.986,Low,0.187,0.434,0.379,1.192,Medium,0.019,0.396,0.585,1.566,Low,0.412,0.489,0.099,0.687,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.288,0.684,1.656,Low,0.001,0.064,0.935,1.933,Low,0.002,0.07,0.928,1.926,Low,0,0.039,0.96,1.96,Low
s12-10,linear_full,"znlabezberab","1:03:38 PM","2/2/2006","2:01:47 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,9,41,13,"00:10:00","00:41:42",0,0.003,0.997,1.997,Low,0.865,0.104,0.032,0.167,High,0,0.005,0.995,1.995,Low,0.074,0.599,0.327,1.253,Medium,0,0.063,0.937,1.936,Low,0,0.025,0.974,1.974,Low,0,0.003,0.997,1.997,Low,0.022,0.517,0.461,1.438,Medium,0.006,0.08,0.914,1.908,Low,0.002,0.05,0.948,1.947,Low,0.008,0.228,0.764,1.756,Low,0.019,0.397,0.583,1.564,Low,0.414,0.488,0.099,0.685,Medium,0.045,0.163,0.791,1.746,Low,0.029,0.289,0.682,1.653,Low,0.037,0.286,0.677,1.639,Low,0.028,0.228,0.744,1.717,Low,0.041,0.212,0.747,1.707,Low
s12-11,adaptive_full,"zvygbamnehzn","1:03:16 PM","2/2/2006","2:01:38 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,7,23,33,"00:10:00","00:44:60",0,0.006,0.994,1.994,Low,0.908,0.072,0.019,0.111,High,0.002,0.019,0.978,1.976,Low,0.425,0.506,0.069,0.644,Medium,0.298,0.588,0.114,0.815,Medium,0.004,0.065,0.931,1.928,Low,0.001,0.019,0.98,1.979,Low,0.006,0.386,0.608,1.601,Low,0.009,0.087,0.903,1.894,Low,0,0.02,0.98,1.979,Low,0.193,0.431,0.375,1.182,Medium,0.172,0.641,0.187,1.015,Medium,0.597,0.339,0.064,0.466,High,0.102,0.236,0.662,1.56,Low,0.109,0.452,0.439,1.33,Medium,0.001,0.052,0.947,1.945,Low,0.029,0.244,0.727,1.698,Low,0,0.034,0.966,1.965,Low
s12-12,adaptive_full,"avpbyroravgrm","1:03:13 PM","2/2/2006","2:01:33 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,12,22,29,"00:10:00","00:44:60",0.003,0.058,0.939,1.936,Low,0.891,0.085,0.024,0.133,High,0.005,0.029,0.966,1.961,Low,0.109,0.581,0.31,1.202,Medium,0.065,0.521,0.414,1.348,Medium,0.008,0.078,0.915,1.907,Low,0.004,0.036,0.96,1.957,Low,0.782,0.213,0.005,0.223,High,0.018,0.119,0.863,1.845,Low,0.001,0.041,0.958,1.957,Low,0.2,0.429,0.371,1.171,Medium,0.095,0.566,0.338,1.243,Medium,0.534,0.39,0.076,0.541,High,0.085,0.211,0.704,1.62,Low,0.087,0.39,0.523,1.436,Low,0.042,0.279,0.679,1.637,Low,0.043,0.298,0.659,1.616,Low,0.01,0.145,0.845,1.835,Low
s12-13,adaptive_acc,"cnhysyberf","1:03:21 PM","2/2/2006","2:01:33 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,16,22,25,"00:10:00","00:44:60",0.001,0.047,0.952,1.952,Low,0.909,0.072,0.019,0.11,High,0.002,0.015,0.983,1.981,Low,0.238,0.632,0.13,0.893,Medium,0.304,0.585,0.111,0.807,Medium,0.006,0.074,0.919,1.913,Low,0.001,0.019,0.98,1.979,Low,0.501,0.489,0.01,0.509,High,0.006,0.064,0.931,1.925,Low,0,0.007,0.993,1.993,Low,0.191,0.432,0.377,1.186,Medium,0.185,0.635,0.18,0.996,Medium,0.611,0.328,0.061,0.45,High,0.111,0.242,0.647,1.536,Low,0.127,0.451,0.422,1.295,Medium,0.036,0.286,0.678,1.642,Low,0.013,0.163,0.824,1.811,Low,0,0.027,0.973,1.973,Low
